	Id	Text	Label
464	1241181553142583297	want real coronavirus photo op head phoebe hospital georgia help sew mask daily cover extend life n95 mask hospital	0
465	1250225501219819521	check what.@user sd positive covid19 plant.@user oke # wwe essential fl	1
466	1241186946778632197	question tomorrow briefing gm actually manufacture ventilators?#coronavirus news release artfully write	0
467	1248771716173758466	cd chlorine dioxide use recover health cv coronavirus # coronavirus non - toxic inexpensive httpurl	0
468	1246087420250075137	finance ministry today release total rs crore different state include rs crore account revenue deficit grant 15th finance commission recommendation state & rest sdrmf # # coronavirusupdate	0
469	1245865297799565312	# ppe national stockpile nearly deplete accord federal official # trumpviruscoverup trumpliesamericansdie httpurl	0
470	1241074803529973760	client job send hospital sunday flu like symptom come today negative covid-19 result homie say patient corona brockton hospital	1
471	1244786535737831425	bp breaking| doctor office centreville staff member test positive week open business today healthcare professional test follow discovery ahhhh stay inside	1
472	1241077709452828673	1st coronavirus relate death report massachusetts massachusetts report death relate novel coronavirus man 80 suffolk county # sharetheinfo httpurl	1
473	1241790699592249345	nyc hospital day crisis coronavirus case explode lockdown expect week httpurl	0
474	1241487538487013376	germany report new case bring total confirm case total death new case new death report today # coronavirus # covid19 # coronavirusoutbreak httpurl	1
475	1247847223788011521	> video interview wsj new jersey governor phil murphy say room optimistic state see drop rate new covid-19 case warn federal support need continue fight httpurl	0
476	1247335804306886657	impact covid19 asia forecast grow percent year compare percent rebound percent year httpurl # asean # investment # backtowork	0
477	1244444617338163200	whitmer go critical covid19 patient wayne county spread state different hospital possibly wrong start min mark httpurl	0
478	1236101040862375936	harrison county health department say person confirm coronavirus case state live county isolation right uk hospital httpurl	1
479	1241684738831781888	gaza announce yesterday case covid-19 article explain coronavirus breakout gaza disaster history gaza current condition share widely httpurl	1
480	1241315728906731520	govt confirm patient corona virus pakistan case confirm punjab sindh kpk balochistan gb ajk islamabad confirm case coronavirus # coronaviruspandemic coronaviruspakistan # lockdownpakistan	1
481	1236261728725458946	city attorney office warn san diegans friday price gouge amid global worry spread novel coronavirus   httpurl	0
482	1241468212690030592	nigeria report case chloroquine poisoning u.s . president trump praise anti - malaria drug treatment coronavirus httpurl	0
483	1242059713207926786	srilanka discharged yr old male visit wife & child undergo self quarantine process residence phi office kahathuduwa family member good health condition # lka covid19lk # covid19sl # coronavirus httpurl	1
484	1236131156535521280	houston problem   local health official confirm case new coronavirus harris county fear disease begin take hold houston area httpurl	1
485	1247306612169216005	httpurl hydroxychloroquine mg bid day zithromax mg day day zink mg day day buh bye # covid19 # falci & # gate allow course fit nwo # nazi agenda	0
486	1248132859891716096	coronavirus million watch peaky blinder parody httpurl impressionist say receive message thank world post parody peaky blinder scene urge people stay home coronavirus lockdown zac cla	0
487	1245928214259576835	china claim death coronavirus outbreak exceed china wuhan report death report	1
488	1247098027161956352	@user @user @user korea m4a usa time population korea korea coronavirus infection total death total 186.(they safety gear die)many world leader contact korea learn n korea success fight coronavirus	1
489	1245668103511355394	aplt apply therapeutic announce ind investigator initiate study at-001 critical covid-19 patient new at-001 ind open fda acute lung inflammation cardiomyopathy critical covid-19 patient httpurl	0
490	1241069131719376903	cdc model pandemic # coronavirus government insight model unwise cloak secrecy people want inform confirm case population ratio south korea 0,00016875 united states 0,00004764 # coronacrisis	0
491	1241582389958250497	# break late # coronaviruspandemic update   new case report france raise total visit httpurl late update httpurl	1
492	1247164887379443712	people fly china coronavirus detect report httpurl sure want sure america infect n major hubs!we world bad virus dem politicians n congress battle china purpose infect	0
493	1245731177492877319	@user @user @user tn gov . lee kill shelter place mandate case covid location hospital treat secret like china tn	0
494	1244244266777444357	covid-19 rich man africa test negative coronavirus announce fantastic news entire world page reduce fake news nigeria httpurl	1
495	1236138673269354496	maryland # coronavirus case link egyptian river cruise accord governor hogan state case link confirm covid19 case texas nile river cruise hogan say group interact philadelphia event	1
496	1241356384106622977	india witness big spike covid-19 infection day friday new case report state authority health ministry # httpurl	1
497	1244679655807946755	famed guitarist vocalist songwriter alan merrill die sunday complication covid-19 et report old best know write hit song love rock ' n ' roll httpurl	1
498	1236102332732985344	sure deloitte ph set precautionary measure regard covid-19 believe employee go abroad require self quarantine week pag nag positive din sa company nyo pwede rin ba namin murahin	0
499	1241654930458492928	child god 22nd march confirm case covid19 nigeria confirm case discharge death currently lagos- fct- ogun- ekiti- oyo- total confirm case httpurl	1
500	1236126679887679488	chris hayes ' evening trump bullshit way far example handle puerto rico bs way coronavirus sue journalist use con masse election drop case remember	0
501	1235815294808948736	know recover # coronavirus go work bonus infect hey know idiot # sitdownandshutup anytime long historical record stupidity internet httpurl	0
502	1236132224757567490	florida report death tonight member congress florida mock severity covid virus know expression good look expression exist trump sycophant	1
503	1245696175660912641	total world population total world economy usd # covid test cost usd total cost test human earth usd batch testing save human save planet # coronavirusoutbreak	0
504	1241169694406647810	look like china datum post worldometer active case drop notch 8th place green show second chart switzerland bad day new case httpurl	1
505	1236150601408380929	httpurl | coronavirus spread cameroon confirm case cameroon say confirm case novel coronavirus french national arrive capital yaounde february cameroonian come httpurl httpurl	1
506	1236101206537367552	reno case # coronavirus 2nd nevada 1st las vegas httpurl	1
507	1245653246959423488	government decentralize management covid-19 case district stop people travel kampala screen # ntvnew read   httpurl httpurl	0
508	1248623448198279173	frey say minneapolis know positive case covid19 far city decline regular update friday meeting nice ward neighborhood breakdown know positive paint picture	1
509	1241656377099116546	# coronavirus italy 20th february case death 1st march case death 10th march case death 15th march case death 18th march case death march case death death day	1
510	1236773105336541187	bear hospital know crumpsall hospital man die recently travel italy # coronavirus check airport govt take virus seriously	1
511	1241688161719390208	@user people live gbagada environ friend confirm person show sign coronavirus medina estate deep life bible church true abeg	0
512	1245786759612510210	@user @user fault unable convincing case m4a panacea resolve issue create covid-19 pandemic simply fit emtala guarantee acutely ill people symptom covid-19 receive hospital care.1	0
513	1241585501246607360	vancouver coastal health statement write total case recover fatality intensive care hospitalize active case great vancouver population # # coronavirus # coronaviruspandemic # covid19bc	1
514	1241803475161354240	@user @user confirm positive coronavirus case prompt dr . helen chu ask federal state official permission repurpose test order monitor coronavirus spread state accord time official consistently reject idea	1
515	1238479304750764032	case greece look like thecase # italy measure repress early transmission rate trace contact fall ill & isolate case slow spread different transmissionrate covid_19gr # coronavirusupdate # koronoio	0
516	1247619724541939721	midst internship reform talk defer unga fifth session well position year ago jiu internship report 5c agenda time httpurl httpurl	0
517	1236274555741757441	provide accurate statistic iran provide clear statistic day # coronavirus improved:1669 world health ministry consider iran statistic correct.iran large number recovery china # coronavirusiran httpurl	1
518	1236136401340518400	break utah confirm case transfer seattle week bunker friend # coronavirusslc httpurl	1
519	1244646651601367042	tough time success celebrate evenif small patient age & respectively recover covid kerala thomas mariamma(86 get discharge today govt hospital kudo kerala public health system # corona covid_19 httpurl	1
520	1241190427564244992	hotel lawyer hotel restaurant distress covid-19 coronavirus demand prompt action deal loan default layoff shutdown recapitalization stand agreement jim butler httpurl httpurl	0
521	1250952897581379585	share effort flatten curve difference day hold line strong well time week number new confirm case covid-19 bc teen httpurl # nanaimo # nanaimobc httpurl	0
522	1247316456611684352	tonight virtual city council meeting urbana mayor diane marlin say covid relate death urbana resident	1
523	1241631345731870720	disclaimer expert bit currently people test positive take week original contraction positive nicd report see double day today likely 16k people walk spread covid-19	1
524	1241746810668007425	get wrong people arrive abroad let self quarantine force isolation day case kilifi deputy governor explode corona case kenya # ignorantkenyan stayathome covidiot	0
525	1241433932069027842	devastate take china day report death death take italy day reach number h t @user italy current number die #	1
526	1241819736679133184	physician test positive prepare self isolation list people pray rbg germany ban group stop coronavirus merkel self isolate httpurl	1
527	1245703032605757441	ramp health system capacity coming surge u.s . covid-19 case require commitment boost safety capacity communication httpurl httpurl	0
528	1246034869454503938	china obfuscate true case number happen internally make decision happen base false assumption like come bite china sept oct china early coronavirus victory lap misleading datum hurt global response httpurl	0
529	1241303383840980994	paralyzed heart ready hear news confirm person w/ covid iloilo parent dang recompose self brb # freewritedaily	1
530	1241049909614313476	breakingnew chinese national illegally enter uganda thursday night avoid undergo quarantine arrest report ministry health indicate find trupart apartment naguru httpurl	0
531	1243150296257265666	fairfax county virginia announce opening inova urgent care respiratory illness clinic location wednesday help check spread coronavirus httpurl	0
532	1236113727860150272	report case # coronavirus houston area try scare honest trump administration clue like hurricane maria	1
533	1241462751077285888	   coronavirus community case canadian concern    sit mar # canadacovid19 httpurl	0
534	1242002910994522113	@user coronavirus lamwo catechist arrest conduct church prayer suspect identify charles oloro currently hold madi opei police outpost arrest order lamwo resident district commissioner james httpurl	0
535	1245701397934465030	marine corps close parris island boot camp new recruit covid-19 case spread httpurl	0
536	1236144952544874496	discussion utah coronavirus case patient davis county test positive home isolation test presumptive positive send cdc # httpurl	1
537	1247913619670609921	@user yes see anybody see find barack obama test positive coronavirus twitter let post link hmmm httpurl	1
538	1242010348548284416	covid-19 | & @user work partner organisation minimise negative impact local business community find available support business & monitor page update httpurl # investabdn httpurl	0
539	1244831672169828352	o patient treat plaquenil recover day hope america	1
540	1246219616801751045	additional death covid-19 alberta include woman 20 edmonton zone quinn ohler detail yeg # covid19ab httpurl	1
541	1245778022474579968	pneumonia actual thing cause demise pneumonia bring covid-19 ellis marsalis iii confirm phone interview go way live embrace reality wynton marsalis tweet httpurl	0
542	1241522012595671041	inmate sd free soap product free people demand happen rikers island jail inmates+worker covid-19 httpurl	1
543	1245752713931079686	great team help covid effort itu isolation ward cancer service run weekly mdt team perform urgent interventional oncology case ir team @user give ppe dry run httpurl	0
544	1244968521915707392	midland tx asian american family member include old stab suspect state stab family think look chinese infect people covid-19 httpurl	0
545	1247614393812160533	ector county health department report covid-19-related death midland county report patient recover crane case release quarantine httpurl	1
546	1241187022410260480	pandemic netflix pre coronavirus documentary # coronavirusupdate coronaviruspandemic # pandemic pandemia # covid_19 # covid19us # flu @user @user # virus # coronacrisis # coronavirus tnxp cocp tgodf httpurl	0
547	1241217463536062465	new case coronavirus korea total case korea death relate coronavirus patient recover discharge case - infection	1
548	1239818115296395265	break suspect patient covid19 die mayo hospital lahore ward seal authority authority announce death # coronavirusinpakistan # coronavirusupdate coronaviruspakistan # coronaalert	1
549	1241774384232181762	new update florida department health covid-19 morning osceola county case increase find date information guidance covid-19 visit department health dedicated webpage httpurl httpurl	1
550	1243273704676589569	httpurl march spradlin share misleading meme compare coronavirus death swine flu death suggest media pandemic hurt trump death virginia covid-19	1
551	1236091661333213187	bubonic plague jews ebola west africa aids lgbt community africa h1n1 mexico soldier lgbt people fred phelps westboro covid-19 asians lgbt people bigot reveal ignorance time	0
552	1245640039440117761	washington coronavirus dead ill march choir rehearsal decision stay home give exemption happen maybe @user loan gas mask # clustertrump httpurl	1
553	1241583781691019265	@user wow australia let infect ocean liner unload heart sydney # shutourschool httpurl # auspol # coronavirus # stayhome	0
554	1236107512857821185	break hawaii confirm case coronavirus state official male resident travel grand princess cruise ship self quarantine oahu official evidence virus circulate community	1
555	1252188958987091968	idiot @user clueless totally expect outlet president right time ban case covid19 death medium outlet democrat & fauci downplay entirely fall	1
556	1239122858183286784	covid invention china break china spread world china country shall charge china lapse penalise recover money spend control covid china world shall boycott china @user	0
557	1245446685175820289	@user march trump play golf march death covid-19 sneak trump httpurl	1
558	1242849572101160964	update senate coronavirus phase bill congress listen rightfully demand nearly dollar emergency spending come strong oversight mechanism	0
559	1236138087396204544	monitor covid-19 case co. help prevent spread   sick stay home   wash hand soap   cover sneeze cough   touch eye face   plan case need isolate httpurl	0
560	1242838235635736579	ncdc drop covid-19 figure like inec drop election result nigerian wait hear result government official like wait election result kano katsina kaduna etc far result favour electorates	0
561	1241265836746330112	global economy limit impact rise case # coronavirus economic activity fed announce rate cut range % % previously % % @user httpurl	0
562	1236157970485874688	au coronavirus kill elon musk grime wait space till virus cycle repopulate world adam eve style god vision	0
563	1236131173828399104	poor naive tulsi south korea # coronavirus case think go start send coronavirus test case	1
564	1245925779545804801	# socialdistancing # coronalockdown # coronavirus # covid19 httpurl listen good die young tone butta @user httpurl # stayathomeandstaysafe httpurl	0
565	1241792897323872256	@user   test medical supply rich people & trumpublican test & trump refuse test kit fail trump know covid-19 dec jan . trump & rest trumpublican complicit & increase case & death	0
566	1236091291714412546	watch midland leader meet discuss coronavirus preparations columbia s.c wolo)-so far dhec say case coronavirus south carolina httpurl	1
567	1245752613758435335	covid-19 case continue grow come week michael mcdonald grammy award win member @user & steely dan partner w/ @user advise public stay home & # stopthespread thank michael # acscovid19 httpurl	0
568	1241422816567754753	@user @user old people coronavirus moore public school oklahoma report student earlywine elementary test positive covid-19 sauce kwtv dt griffin commination llc	1
569	1245879920670183424	@user virus biologically dead need latch cell reproduce stay inside week coronavirus completely die # cnntownhall	0
570	1250614957579919361	public health official rural macoupin county work contain early outbreak covid-19 health official tell go day sleep staff work track come contact know case story air	0
571	1240778655346851840	crime time coronavirus attempt armed robbery s. broadway western union evening suspect threat contaminated blood weapon audio httpurl	0
572	1237105297702957056	ohioans test positive coronavirus ohio gov . declare state emergency happen game change get big risk past need treat appropriately @user report httpurl httpurl	1
573	1236654950765203456	mp shah patient test negative coronavirus govt hunt source leak httpurl httpurl	1
574	1236122342641692672	hotelier resort workers & travel management company directly impact lower sale bring covid19 outbreak pray industry recover	0
575	1252045686864052224	take responsibility covid10 death fail miserably protect americans deadly pandemic risk second wave virus mutate # trumpownseverydeath trumpliesamericansdie # netanyahu	0
576	1245886546772811778	@user @user vindictive bidding trump capt . crozier desperate save man & modley incompetence surely kill covid-19 modley captain	0
577	1236139333289156609	cnet news):#coronavirus update case spread global total top # cnet late covid-19 outbreak coronavirus spread pennsylvania indiana minnesota kentucky hawaii httpurl httpurl	1
578	1236132887558336512	# coronavirus death confirm florida dept health newly announce case lee county deceased previously announce case santa rosa county httpurl formal announcement httpurl	1
579	1241693813124431873	day roll daily growth rate covid infection india hold remarkably stable 1.4x ie total indians infect today tomorrow httpurl	0
580	1249009092334673927	happen cdc call death covid lie overtake italy high coronavirus death toll world death day httpurl	1
581	1247153436384202753	attention april design review board meeting cancel light covid-19 situation fact pressing controversial request agenda item april agenda move agenda	0
582	1251308271044038657	new data reflect number covid-19 case overlap information medical resource available meet need resident county mcn nation jurisdiction affected county httpurl	0
583	1245760629291581440	sorry agree think prince charles entitle test make positive contribution fight coronavirus matt hancock issue need testing ask question	0
584	1241049632580554753	atlanta case new coronavirus georgia continue climb friday death toll state rise day earlier httpurl	1
585	1244292669137760257	late u.s . coronavirus death reach fauci say new orleans soon run ventilator fatality u.s . surpass	1
586	1241446360236331010	covid-19 minnesota state official report death link virus daily update minnesota department health report confirm covid-19 case state saturday friday case day httpurl	1
587	1241217946652798976	17th march # coronavirus case australia 21st march + case       day # auspol australia # coronavirusaus   httpurl	1
588	1240797521011568640	number covid case increase day   people want stay home malaysia country matter stay house let virus win   httpurl	0
589	1239836047975968768	doh report recover covid-19 patient bring total number ph1 ph3 ph14 ph25 @user httpurl	1
590	1244977066849771520	# break hear patient ekiti state discharge recovery 9th person gain recovery virus nigeria good work gov @user	1
591	1236425532956434433	contract covid19 fully recover bc # britishcolumbia # canada	1
592	1246025584397840384	govt india launch application call aarogya setu work track coronavirus case let user know near infected person develop ministry electronics information technology # pmmodi # stayhome httpurl	0
593	1241279077828321281	trust point time frontliner care gaji naik ke kurang long infect covid-19 job pernah ada perasaan takut tak pagi pagi bangun nak pergi kerja know workplace risky place atm	0
594	1250586289755258881	@user coronavirus death usa death country trump day worried stock market - election   fact matter	1
595	1236096491636305920	facility issaquah resident issaquah nursing & rehabilitation center test positive covid-19 skilled nursing facility quarantine httpurl	1
596	1236124771684769792	nba ask team work backup plan case game need play fan coronaviur httpurl # nba	0
597	1241850870616084481	italy wow italy # coronavirus infection tick case & death hit double digit leader govern democratic party post pic clink glass aperitivo milan urge ppl change habit httpurl	1
598	1241258958586871808	finland appear grow exponentially % day base active covid19 case day ago finland change testing policy day ago exponential affect	1
599	1246456552011284480	   law exam postpone massachusetts trial delay maine    sit apr # coronavirus # covidcanada httpurl	0
600	1236137922098802689	person die coronavirus lee county florida gov . desantis say know case liar	1
601	1240255374487412738	realise big big disaster uk coronavirus case expect death httpurl	1
602	1236130481793458176	big marker death male year old demographic congress forget better test kit stat wait	0
603	1241033824290701315	baystate health report friday test individual coronavirus test positive covid-19 find negative httpurl	1
604	1236397581418332162	@user @user mt @user chinese doctor autopsy coronavirus victim suggest deadly illness like combination sars aids irreversible lung damage patient recover evidence httpurl httpurl	0
605	1241561094050594818	@user @user sir great know covid_19 case assam pl need enforce muslims namaz home refer case malaysia max case relate mosque # coronavirusupdate janatacurfewmarch22 httpurl	1
606	1245895355440529408	topstory # linkeddta government publish datum coronavirus death | jeni tennison | opinion | guardian httpurl httpurl	0
607	1241186338998824960	business insider starbucks pay worker day work amid coronavirus outbreak httpurl httpurl	0
608	1245876950092021760	australian coronavirus testing hit world lead level % population test pm scott morison say coronavirus test carry country australia continue respond spread deadly pandemic # abcnew	0
609	1245869404941742080	old father fort collin underlying health condition die tuesday complication appear link coronavirus include larimer county count fatality probably spokeswoman health dept . say	1
610	1241601461357654017	man utd midfielder @user test positive covid19 china maldive day reach china @user contact trace @user @user @user # fellaini httpurl	1
611	1236667281716936709	worldwide pandemic assure americans medicine give patient w coronavirus tell americans long virus interview patient w virus & patient recover hope patient give medicine help httpurl	0
612	1241535022571520000	@user italy number skew - evaluation national institute health cent death certificate show direct causality coronavirus true number dafuk httpurl	0
613	1241691928007266304	good morning mr . trump united states 3rd covid19 case globally china italy wrong stop daily press briefing campaign leave expert	0
614	1245773673904189441	new case coronavirus record osun state bring number patient state rafiu isamotu commissioner health break news ivory coast returnee test return positive httpurl	1
615	1242264609802895361	world health organization % positive covid--19 case sign fever % eventually develop fever symptom check daily temperature raise monitor closely take minute second check daily	0
616	1236135811617185792	@user world face d risk coronavirus pandemic important precaution prevent it.sant shri asharamji bapu time explain burn cowdung cake purifies atmosphere & kill harmful germ let celebrateholiinvedicstyle	0
617	1244554071966703616	covid-19 outbreak name pandemic confirm case covid-19 nigeria continue increase president commander chief armed force president muhammadu buhari address country yesterday sunday march httpurl	0
618	1244716562210336768	seaside fm break news air canada announce lay worker covid-19	0
619	1236122752873926657	trump tv go americans kill fox news doctor call world health organization bunch alarmist warning coronavirus httpurl	0
620	1241183947788365832	hurricane katrina george w bush fault inadequate incompetent response hurricane maria donald trump fault inadequate incompetent response covid-19 donald trump fault inadequate incompetent response	0
621	1235919730822836225	coronavirus holiday search figure recover icelolly search destination shift outbreak malta rocket 19th fifth place @user # coronavirusoutbreak httpurl	0
622	1247704277814042629	get milk dairy farm plenty milk demand low explain coronavirus impact dairy industry hear local dairy farmer tonight # coronavirus httpurl	0
623	1242903611564158976	ebola outbreak gendere norm mean woman likely infect give role caregiver & frontline health workers & woman likely man power decision making outbreak & need largely unmet httpurl	0
624	1235924342564782080	people test covid windsor essex test negative windsor regional hospital prepare day change # sxont httpurl httpurl	1
625	1247314702159482881	  coronavirus landlord change lock california church pastor intend continue service httpurl send samsung sm g973u	0
626	1246438063686840321	israelis voluntarily download mobile app call hamagen shield alert user cross path coronavirus patient accord health ministry help improve tracking pandemic httpurl	0
627	1246294137227210753	morning japan number confirm covid-19 infection include diamond princess death people tokyo lead way confirm infection follow osaka mp # japan # infection # tokyo # osaka	1
628	1243559857397157888	@user delay senate lie % foot accomplish day delay add pork thing unrelated # coronavirus say house gop member grandstand put congresspeople unnecessary risk totally unacceptable	0
629	1235686401779236864	advance cough recover roman empire # coronavirus # italia # romeempire httpurl	0
630	1245889621864656897	come # pandemic # america lose citizen bc horrendous blunder whitehouse trump plan death climb political angle # # coronavirus # lockdown # liarinchief	0
631	1247590691166916608	scrutiny # newyork response deepen governor andrew cuomo announce state record high single day increase virus death tuesday death report bring total death infection httpurl	1
632	1250036739831406597	covid-19 death report toronto long term care home eatonville care centre say death resident link covid-19 home resident today development canada world httpurl	1
633	1245803566117380097	applaud nhs let honest need pay rise pic mum work day work ward patient positive put risk save woman love mum httpurl	1
634	1241052061132881926	# pence sick look pale weak & like barely hold physically work w jerk close physical contact w ppl test positive coronavirus & refuse observe recommended precaution agnst spread # covid_19	1
635	1245704984500613123	hon okupa say uganda fuel reserve jinja nakasongola serve country day case border kenya close # plenaryug	0
636	1236305467804188672	needless bad rescue worker scramble dig people collapse xinjia hotel quanzhou fujian province chinese medium report hotel partially convert quarantine housing suspect coronavirus patient httpurl	0
637	1241899176796905472	doh cordillera oic director dr . amelita pangilinan announce initial testing kit allow baguio general hospital medical center start screen swab sample person investigation httpurl	0
638	1239089718593236993	paris france shut shop restaurant entertainment facility sunday people tell stay home help fight rapid acceleration coronavirus country number case double hour httpurl httpurl	0
639	1241651256394944514	confirm case covid-19 record 9ja till date 26cases confirm discharge death covid-19 9ja new cases,3 lagos oyo state stay safe follow gov guideline	1
640	1242140697488228352	today italy number high fall new case low addition dead second consecutive day beginning decrease increase wait # coronavirus	1
641	1241434073517744134	great work today hit super accurate distance control number retford gc keep distance # socialdistancing covid_19 # freshair work technical thing aswell # process # pgapro httpurl	0
642	1245856623668547586	totally transparent propaganda % people die covid19 uk die unnecessarily death direct result tory government failing exercisecygnus # herdimmunity # wherearetheventilator boristhebutcher	0
643	1235917365465972738	sadly time # greece begin return economic normalcy recovery near bankruptcy effort invest heavily bad actor turkey ally # coronavirus threaten undo historic progress @user	0
644	1245784624774754304	nigerian look british doctor covid19 frontline anchor home doc medic infect family member ps naye journalist httpurl	0
645	1241028195824144385	let answer covid19 q quickly wk intervention hcw wa nyc ma time major ctrs desig pt person mass enroll hcw & consolidate shipment @user @user @user @user	0
646	1242145029528924161	wash hand suspicious scientist science & cut funding science time like remind important science scientist come vaccine cure # covid_19 # coronavirusupdate # trump maga httpurl	0
647	1245686960049606661	genexpert machine key mdr tb efforts south safrica capacity world leader overcome public health quality issue case funding tracing happen consistently lesson covid19 tb httpurl	0
648	1240974702329442305	matter reach case covid_19 dear friend double case like happen italy # coronacrisis	1
649	1251415306729218048	south australia register positive covid-19 case hour continue dramatic flattening curve state week result come despite testing criterion widen day story	1
650	1245441757917175816	see patient exhibit suspect symptom covid-19 ground floor clinic area day week a.m. p.m. # morrisoncommunityhospital httpurl	0
651	1236121984058130439	criticism spain coronavirus test 13k test positive + positive la magnitud de la epidemia sigue oculta httpurl	1
652	1241286619866509313	today the1st day spring number new case covid_19 italy grow exponentially linear log transformation anymore superimpose yellow line reference hope help survive thank	0
653	1248762404613140480	xgenesis launch virtual week program educate connect support entrepreneur want tackle wicked problem face recover covid-19 pandemic join subject matter expert s httpurl httpurl	0
654	1241275257001889794	@user @user @user boss compare normal country zimbabwe centralise dj biscuit ghost zbc late night announce coronavirus case newspaper go bed deceptive secretive abnormal	0
655	1241931321942790146	covid19 confirm case death @user western pacific region manila time march   datum coronavirus region check daily sitrep httpurl httpurl	0
656	1245625554973278211	# # asiannewshub r # # # flashnew | # philippine ambassador # lebanon bernardita catalla die coronavirus age philippines department foreign affairs announce statement thursday httpurl	1
657	1250528631127863296	kill ppl new cabinet position dollar dhs bureaucracy unending war new security protocol systemic domestic government surveillance covid-19 kill far white house like whatevs	1
658	1241620818196598784	category stay home coronavirus report high number case globally coronavirus httpurl	0
659	1236127837775638528	presumptive case novel coronavirus 2019-cov identify chicago final confirmation result cdc pende 6th case cook county	1
660	1241176595764830209	# cuomo blasio use field old yankee stadium start prepare set space covid_19 start save live testing # trm maddow learn	0
661	1245863495372918789	buddy work undisclosed hospital city atlanta covid icu today patient die	1
662	1247026906219741184	online meeting & workshop college principal md university rohtak april 6,2020 mdu vc prof . rajbir singh addressing interact college principal share governance road map covid-19 time @user @user @user httpurl	0
663	1236152466908934145	england chief medical officer prof whitty reveal people far recover coronavirus uk people treat home httpurl	1
664	1236102709196894208	pm # narendramodi conduct review meeting study impact coronavirusinindia n0 confirm case jump delhi man travel history thailand malaysia test positive covid-19	1
665	1244815757046878208	mail online):#elton john living room concert feature mariah carey raise covid-19 relief elton john host event old rock n ' roll hall famer husband david furnish shoot httpurl httpurl	0
666	1240201364405227520	good news filipino patient recover covid-19 philippines accord doh bring total number httpurl	1
667	1241284098456539136	# iranians die covid19 far severe shortage mask standard protective item lead death dozen medical staff # iran	1
668	1241018842261880832	new case report ontario bring active case resolve people die complication covid-19	1
669	1250710848139661313	correction kodagu man recover show covid-19 symptom send sample testing mysuru need worry home quarantine say kodagu dc read httpurl httpurl	1
670	1251440954072014849	amidst report south korea + survivor test positive mean vaccine stop covid_19 expose herd immunity dangerous fallacy coronavirus evidence covid-19 survivor immunity warn httpurl httpurl	1
671	1242993302858850304	thanks get weak actually fall & break hip breeze compare un diagnose illness wonder covid-19 go independent yrs paint house invalid 2wks & cld tell wrong	0
672	1237143248843440128	hey @user @user ohio state emergency case coronavirus cuyahogacounty fun fact gov give press conference sick people tell coronavirus neat huh	1
673	1236116830881828864	new death china s. korea # coronavirus # covid19 # wuhan # epidemic # breaking	1
674	1247750479800446978	amazed nice people push list suggestion e - learning post - covid recovery authorita tive gestus usually work back credibility maybe mandate httpurl	0
675	1244610546563010567	@user @user post day ago & stat post come rock check late number cdc yesterday total covid-19 case u.s . total death suppose glad trump wait long action	1
676	1240258070988587008	coronaoutbreak # coronavirusupdate week self isolation self quarantine come thailand gladly corona sign ofcourse positive proof people isolation need bless god	1
677	1247655062513614849	@user introduce customer recovery fund response covid help minimize monthly billing impact natural gas propane & electric residential & small business customer information httpurl # parksville # qualicum # nanaimo # lantzville httpurl	0
678	1236146211297452034	turbulent 50 60 korea possible existence cult like shincheonji responsible % covid19 case korea httpurl	0
679	1241193469474795523	think cool run traveller star trek adventure rpg discord and/or tabletop simulator get free time thank coronavirus	0
680	1245643190050246658	singer test positive fifth time doctor say reason worry 5th test old singer reassure fan go fine icu instagram post march httpurl	1
681	1235930308320661504	economic financial outlook dominate coronavirus presidential politic reassure know u.s . labor market 11th year recovery add job firm payroll month httpurl	0
682	1243609760286605313	trump say feeling ny governor call thousand ventilator overblown case coronavirus skyrocket part country httpurl #	0
683	1245968563036282881	embassy newdelhi personnel test positive statement state dept- aware report covid-19 case relate embassy new delhi employee work indian health authority ensure employee receive proper treatment	1
684	1241686018345947137	# japan raise travel alert urge citizen # essential alert raise level sunday japan foreign ministry high level warn citizen avoid non - essential travel japan + covid19 case japan	1
685	1249607576741744641	@user @user similarly case california outbreak diamond princess trace case wa day travel ban covid circulate trump address	1
686	1242438543479193601	release travel transmission history covid-19 patient lead suspicion panic dhvani mehta @user senior resident fellow vidhi centre legal policy write talkpoint httpurl	0
687	1247954697694015488	pcr test promote covid19 test presence virus blood test measure antibody form person infect heal immunity useful test measure # herdimmunity blood test httpurl	0
688	1236064043733078017	test result people recently identify arkansas health official possibly have new coronavirus negative spokesman state department health say friday httpurl httpurl	1
689	1247936819645145088	minute look post statistic death occur respiratory failure india far far httpurl	0
690	1251390900191846400	number case death texas continue rise day today texas announce chrony task force reopen expect peak week courtesy httpurl	0
691	1237539939597733890	late japan # coronavirus outbreak virus fear subdue japan quake anniv death worldwide month 1st death nyc suburb lock italy lockdown case |for | httpurl httpurl	1
692	1241165748304842754	4/ collin county date report coronavirus case coronavirus relate death old plano resident	1
693	1241182760292794368	grand strand activate tent system treatment covid-19 patient > > httpurl httpurl	0
694	1241287266812809222	pence staffer test positive coronavirus staff member vice president mike pence office test positive coronavirus accord pence spokesperson cnn wolf blitzer talk dr . sanjay gupta diagnosis httpurl # video # usrc httpurl	1
695	1241411115763953665	# italy report new case # coronavirus new death total number confirm case go death toll go	1
696	1241845326434058240	cruise come san diego week covid19 case cruise go week like quarantine	1
697	1244710702285275136	tonight @user speak christ church georgetown rector rev . tim cole patient washington d.c . test positive covid-19 cole fight virus community faith aid recovery p.m. et httpurl	1
